Object ID,Digital ID,Title,Volume,Alternative Title,Uniform Title,Creator,Contributor,Summary,Note,Subject,Genre,Publisher,Date,Approximate Date,Coverage Temporal,Coverage Spatial,Call Number,Language,Preceding Title,Succeeding Title,Repository,Collection Title,Collection No.,Series,Container,Rights,Standardized Rights Statement
asm0341002352,asm03410023520013001,Page 13,"Pan American World Airways teacher, Vol. XII, No. 1, October 1955",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002352,asm03410023520014001,Page 14,"Pan American World Airways teacher, Vol. XII, No. 1, October 1955",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002352,asm03410023520015001,Page 15,"Pan American World Airways teacher, Vol. XII, No. 1, October 1955",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002352,asm03410023520016001,Page 16,"Pan American World Airways teacher, Vol. XII, No. 1, October 1955",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002353,,"Pan American World Airways teacher, Vol. XII, No. 2, December 1955","Pan American World Airways teacher, Vol. XII, No. 2, December 1955",,,"Pan American World Airways, Inc.",,,Published as a service to teachers.,"Pan American World Airways, Inc. -- Periodicals; Aeronautics, Commercial -- United States -- Periodicals; Aeronautics, Commercial -- Latin America -- Periodicals; Aeronautics -- Study and teaching -- Periodicals; Latin America -- Description and travel -- Periodicals",Periodicals,New York : Pan American World Airways,1955-12,,1950-1959,,HE9803.P36 C55,eng,Classroom clipper,"Classroom clipper (New York, N.Y. : 1959)",University of Miami. Libraries. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Periodicals,"Box No. 5 of 49; Box Title: Classroom Clipper, Pan American World Airways Teacher, 1944-1968; Folder No. 12; Folder Title: Pan American World Airways Teacher, Vol. 12, 1955-1956","This material is in the public domain in the United States. The Pan Am brand remains under trademark. For additional information, please visit: http://merrick.library.miami.edu/digitalprojects/copyright.html",http://rightsstatements.org/vocab/NoC-US/1.0/
asm0341002353,asm03410023530001001,Page 1,"Pan American World Airways teacher, Vol. XII, No. 2, December 1955",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002353,asm03410023530002001,Page 2,"Pan American World Airways teacher, Vol. XII, No. 2, December 1955",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002353,asm03410023530003001,Page 3,"Pan American World Airways teacher, Vol. XII, No. 2, December 1955",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002353,asm03410023530004001,Page 4,"Pan American World Airways teacher, Vol. XII, No. 2, December 1955",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002353,asm03410023530005001,Page 5,"Pan American World Airways teacher, Vol. XII, No. 2, December 1955",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002353,asm03410023530006001,Page 6,"Pan American World Airways teacher, Vol. XII, No. 2, December 1955",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002353,asm03410023530007001,Page 7,"Pan American World Airways teacher, Vol. XII, No. 2, December 1955",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002353,asm03410023530008001,Page 8,"Pan American World Airways teacher, Vol. XII, No. 2, December 1955",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002353,asm03410023530009001,Page 9,"Pan American World Airways teacher, Vol. XII, No. 2, December 1955",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002353,asm03410023530010001,Page 10,"Pan American World Airways teacher, Vol. XII, No. 2, December 1955",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002353,asm03410023530011001,Page 11,"Pan American World Airways teacher, Vol. XII, No. 2, December 1955",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002353,asm03410023530012001,Page 12,"Pan American World Airways teacher, Vol. XII, No. 2, December 1955",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002353,asm03410023530013001,Page 13,"Pan American World Airways teacher, Vol. XII, No. 2, December 1955",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002353,asm03410023530014001,Page 14,"Pan American World Airways teacher, Vol. XII, No. 2, December 1955",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002353,asm03410023530015001,Page 15,"Pan American World Airways teacher, Vol. XII, No. 2, December 1955",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002353,asm03410023530016001,Page 16,"Pan American World Airways teacher, Vol. XII, No. 2, December 1955",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002354,,"Pan American World Airways teacher, Vol. XII, No. 3, February 1956","Pan American World Airways teacher, Vol. XII, No. 3, February 1956",,,"Pan American World Airways, Inc.",,,Published as a service to teachers.,"Pan American World Airways, Inc. -- Periodicals; Aeronautics, Commercial -- United States -- Periodicals; Aeronautics, Commercial -- Latin America -- Periodicals; Aeronautics -- Study and teaching -- Periodicals; Latin America -- Description and travel -- Periodicals",Periodicals,New York : Pan American World Airways,1956-02,,1950-1959,,HE9803.P36 C55,eng,Classroom clipper,"Classroom clipper (New York, N.Y. : 1959)",University of Miami. Libraries. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Periodicals,"Box No. 5 of 49; Box Title: Classroom Clipper, Pan American World Airways Teacher, 1944-1968; Folder No. 12; Folder Title: Pan American World Airways Teacher, Vol. 12, 1955-1956","This material is in the public domain in the United States. The Pan Am brand remains under trademark. For additional information, please visit: http://merrick.library.miami.edu/digitalprojects/copyright.html",http://rightsstatements.org/vocab/NoC-US/1.0/
asm0341002354,asm03410023540001001,Page 1,"Pan American World Airways teacher, Vol. XII, No. 3, February 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002354,asm03410023540002001,Page 2,"Pan American World Airways teacher, Vol. XII, No. 3, February 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002354,asm03410023540003001,Page 3,"Pan American World Airways teacher, Vol. XII, No. 3, February 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002354,asm03410023540004001,Page 4,"Pan American World Airways teacher, Vol. XII, No. 3, February 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002354,asm03410023540005001,Page 5,"Pan American World Airways teacher, Vol. XII, No. 3, February 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002354,asm03410023540006001,Page 6,"Pan American World Airways teacher, Vol. XII, No. 3, February 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002354,asm03410023540007001,Page 7,"Pan American World Airways teacher, Vol. XII, No. 3, February 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002354,asm03410023540008001,Page 8,"Pan American World Airways teacher, Vol. XII, No. 3, February 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002354,asm03410023540009001,Page 9,"Pan American World Airways teacher, Vol. XII, No. 3, February 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002354,asm03410023540010001,Page 10,"Pan American World Airways teacher, Vol. XII, No. 3, February 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002354,asm03410023540011001,Page 11,"Pan American World Airways teacher, Vol. XII, No. 3, February 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002354,asm03410023540012001,Page 12,"Pan American World Airways teacher, Vol. XII, No. 3, February 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002354,asm03410023540013001,Page 13,"Pan American World Airways teacher, Vol. XII, No. 3, February 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002354,asm03410023540014001,Page 14,"Pan American World Airways teacher, Vol. XII, No. 3, February 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002354,asm03410023540015001,Page 15,"Pan American World Airways teacher, Vol. XII, No. 3, February 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002354,asm03410023540016001,Page 16,"Pan American World Airways teacher, Vol. XII, No. 3, February 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002355,,"Pan American World Airways teacher, Vol. XII, No. 4, May 1956","Pan American World Airways teacher, Vol. XII, No. 4, May 1956",,,"Pan American World Airways, Inc.",,,Published as a service to teachers.,"Pan American World Airways, Inc. -- Periodicals; Aeronautics, Commercial -- United States -- Periodicals; Aeronautics, Commercial -- Latin America -- Periodicals; Aeronautics -- Study and teaching -- Periodicals; Latin America -- Description and travel -- Periodicals",Periodicals,New York : Pan American World Airways,1956-05,,1950-1959,,HE9803.P36 C55,eng,Classroom clipper,"Classroom clipper (New York, N.Y. : 1959)",University of Miami. Libraries. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Periodicals,"Box No. 5 of 49; Box Title: Classroom Clipper, Pan American World Airways Teacher, 1944-1968; Folder No. 12; Folder Title: Pan American World Airways Teacher, Vol. 12, 1955-1956","This material is in the public domain in the United States. The Pan Am brand remains under trademark. For additional information, please visit: http://merrick.library.miami.edu/digitalprojects/copyright.html",http://rightsstatements.org/vocab/NoC-US/1.0/
asm0341002355,asm03410023550001001,Page 1,"Pan American World Airways teacher, Vol. XII, No. 4, May 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002355,asm03410023550002001,Page 2,"Pan American World Airways teacher, Vol. XII, No. 4, May 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002355,asm03410023550003001,Page 3,"Pan American World Airways teacher, Vol. XII, No. 4, May 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002355,asm03410023550004001,Page 4,"Pan American World Airways teacher, Vol. XII, No. 4, May 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002355,asm03410023550005001,Page 5,"Pan American World Airways teacher, Vol. XII, No. 4, May 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002355,asm03410023550006001,Page 6,"Pan American World Airways teacher, Vol. XII, No. 4, May 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002355,asm03410023550007001,Page 7,"Pan American World Airways teacher, Vol. XII, No. 4, May 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002355,asm03410023550008001,Page 8,"Pan American World Airways teacher, Vol. XII, No. 4, May 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002355,asm03410023550009001,Page 9,"Pan American World Airways teacher, Vol. XII, No. 4, May 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002355,asm03410023550010001,Page 10,"Pan American World Airways teacher, Vol. XII, No. 4, May 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002355,asm03410023550011001,Page 11,"Pan American World Airways teacher, Vol. XII, No. 4, May 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002355,asm03410023550012001,Page 12,"Pan American World Airways teacher, Vol. XII, No. 4, May 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002355,asm03410023550013001,Page 13,"Pan American World Airways teacher, Vol. XII, No. 4, May 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002355,asm03410023550014001,Page 14,"Pan American World Airways teacher, Vol. XII, No. 4, May 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002355,asm03410023550015001,Page 15,"Pan American World Airways teacher, Vol. XII, No. 4, May 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002355,asm03410023550016001,Page 16,"Pan American World Airways teacher, Vol. XII, No. 4, May 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002356,,"Pan American World Airways teacher, Vol. XIII, No. 1, October 1956","Pan American World Airways teacher, Vol. XIII, No. 1, October 1956",,,"Pan American World Airways, Inc.",,,Published as a service to teachers.,"Pan American World Airways, Inc. -- Periodicals; Aeronautics, Commercial -- United States -- Periodicals; Aeronautics, Commercial -- Latin America -- Periodicals; Aeronautics -- Study and teaching -- Periodicals; Latin America -- Description and travel -- Periodicals",Periodicals,New York : Pan American World Airways,1956-10,,1950-1959,,HE9803.P36 C55,eng,Classroom clipper,"Classroom clipper (New York, N.Y. : 1959)",University of Miami. Libraries. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Periodicals,"Box No. 5 of 49; Box Title: Classroom Clipper, Pan American World Airways Teacher, 1944-1968; Folder No. 13; Folder Title: Pan American World Airways Teacher, Vol. 13, 1956-1957","This material is in the public domain in the United States. The Pan Am brand remains under trademark. For additional information, please visit: http://merrick.library.miami.edu/digitalprojects/copyright.html",http://rightsstatements.org/vocab/NoC-US/1.0/
asm0341002356,asm03410023560001001,Page 1,"Pan American World Airways teacher, Vol. XIII, No. 1, October 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002356,asm03410023560002001,Page 2,"Pan American World Airways teacher, Vol. XIII, No. 1, October 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002356,asm03410023560003001,Page 3,"Pan American World Airways teacher, Vol. XIII, No. 1, October 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002356,asm03410023560004001,Page 4,"Pan American World Airways teacher, Vol. XIII, No. 1, October 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002356,asm03410023560005001,Page 5,"Pan American World Airways teacher, Vol. XIII, No. 1, October 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002356,asm03410023560006001,Page 6,"Pan American World Airways teacher, Vol. XIII, No. 1, October 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002356,asm03410023560007001,Page 7,"Pan American World Airways teacher, Vol. XIII, No. 1, October 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002356,asm03410023560008001,Page 8,"Pan American World Airways teacher, Vol. XIII, No. 1, October 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002356,asm03410023560009001,Page 9,"Pan American World Airways teacher, Vol. XIII, No. 1, October 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002356,asm03410023560010001,Page 10,"Pan American World Airways teacher, Vol. XIII, No. 1, October 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002356,asm03410023560011001,Page 11,"Pan American World Airways teacher, Vol. XIII, No. 1, October 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002356,asm03410023560012001,Page 12,"Pan American World Airways teacher, Vol. XIII, No. 1, October 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002356,asm03410023560013001,Page 13,"Pan American World Airways teacher, Vol. XIII, No. 1, October 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002356,asm03410023560014001,Page 14,"Pan American World Airways teacher, Vol. XIII, No. 1, October 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002356,asm03410023560015001,Page 15,"Pan American World Airways teacher, Vol. XIII, No. 1, October 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002356,asm03410023560016001,Page 16,"Pan American World Airways teacher, Vol. XIII, No. 1, October 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002357,,"Pan American World Airways teacher, Vol. XIII, No. 2, December 1956","Pan American World Airways teacher, Vol. XIII, No. 2, December 1956",,,"Pan American World Airways, Inc.",,,Published as a service to teachers.,"Pan American World Airways, Inc. -- Periodicals; Aeronautics, Commercial -- United States -- Periodicals; Aeronautics, Commercial -- Latin America -- Periodicals; Aeronautics -- Study and teaching -- Periodicals; Latin America -- Description and travel -- Periodicals",Periodicals,New York : Pan American World Airways,1956-12,,1950-1959,,HE9803.P36 C55,eng,Classroom clipper,"Classroom clipper (New York, N.Y. : 1959)",University of Miami. Libraries. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Periodicals,"Box No. 5 of 49; Box Title: Classroom Clipper, Pan American World Airways Teacher, 1944-1968; Folder No. 13; Folder Title: Pan American World Airways Teacher, Vol. 13, 1956-1957","This material is in the public domain in the United States. The Pan Am brand remains under trademark. For additional information, please visit: http://merrick.library.miami.edu/digitalprojects/copyright.html",http://rightsstatements.org/vocab/NoC-US/1.0/
asm0341002357,asm03410023570001001,Page 1,"Pan American World Airways teacher, Vol. XIII, No. 2, December 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002357,asm03410023570002001,Page 2,"Pan American World Airways teacher, Vol. XIII, No. 2, December 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002357,asm03410023570003001,Page 3,"Pan American World Airways teacher, Vol. XIII, No. 2, December 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002357,asm03410023570004001,Page 4,"Pan American World Airways teacher, Vol. XIII, No. 2, December 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002357,asm03410023570005001,Page 5,"Pan American World Airways teacher, Vol. XIII, No. 2, December 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002357,asm03410023570006001,Page 6,"Pan American World Airways teacher, Vol. XIII, No. 2, December 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002357,asm03410023570007001,Page 7,"Pan American World Airways teacher, Vol. XIII, No. 2, December 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002357,asm03410023570008001,Page 8,"Pan American World Airways teacher, Vol. XIII, No. 2, December 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002357,asm03410023570009001,Page 9,"Pan American World Airways teacher, Vol. XIII, No. 2, December 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002357,asm03410023570010001,Page 10,"Pan American World Airways teacher, Vol. XIII, No. 2, December 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002357,asm03410023570011001,Page 11,"Pan American World Airways teacher, Vol. XIII, No. 2, December 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002357,asm03410023570012001,Page 12,"Pan American World Airways teacher, Vol. XIII, No. 2, December 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002357,asm03410023570013001,Page 13,"Pan American World Airways teacher, Vol. XIII, No. 2, December 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002357,asm03410023570014001,Page 14,"Pan American World Airways teacher, Vol. XIII, No. 2, December 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002357,asm03410023570015001,Page 15,"Pan American World Airways teacher, Vol. XIII, No. 2, December 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002357,asm03410023570016001,Page 16,"Pan American World Airways teacher, Vol. XIII, No. 2, December 1956",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002358,,"Pan American World Airways teacher, Vol. XIII, No. 3, February 1957","Pan American World Airways teacher, Vol. XIII, No. 3, February 1957",,,"Pan American World Airways, Inc.",,,Published as a service to teachers.,"Pan American World Airways, Inc. -- Periodicals; Aeronautics, Commercial -- United States -- Periodicals; Aeronautics, Commercial -- Latin America -- Periodicals; Aeronautics -- Study and teaching -- Periodicals; Latin America -- Description and travel -- Periodicals",Periodicals,New York : Pan American World Airways,1957-02,,1950-1959,,HE9803.P36 C55,eng,Classroom clipper,"Classroom clipper (New York, N.Y. : 1959)",University of Miami. Libraries. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Periodicals,"Box No. 5 of 49; Box Title: Classroom Clipper, Pan American World Airways Teacher, 1944-1968; Folder No. 13; Folder Title: Pan American World Airways Teacher, Vol. 13, 1956-1957","This material is in the public domain in the United States. The Pan Am brand remains under trademark. For additional information, please visit: http://merrick.library.miami.edu/digitalprojects/copyright.html",http://rightsstatements.org/vocab/NoC-US/1.0/
asm0341002358,asm03410023580001001,Page 1,"Pan American World Airways teacher, Vol. XIII, No. 3, February 1957",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002358,asm03410023580002001,Page 2,"Pan American World Airways teacher, Vol. XIII, No. 3, February 1957",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002358,asm03410023580003001,Page 3,"Pan American World Airways teacher, Vol. XIII, No. 3, February 1957",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002358,asm03410023580004001,Page 4,"Pan American World Airways teacher, Vol. XIII, No. 3, February 1957",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002358,asm03410023580005001,Page 5,"Pan American World Airways teacher, Vol. XIII, No. 3, February 1957",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002358,asm03410023580006001,Page 6,"Pan American World Airways teacher, Vol. XIII, No. 3, February 1957",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002358,asm03410023580007001,Page 7,"Pan American World Airways teacher, Vol. XIII, No. 3, February 1957",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002358,asm03410023580008001,Page 8,"Pan American World Airways teacher, Vol. XIII, No. 3, February 1957",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002358,asm03410023580009001,Page 9,"Pan American World Airways teacher, Vol. XIII, No. 3, February 1957",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002358,asm03410023580010001,Page 10,"Pan American World Airways teacher, Vol. XIII, No. 3, February 1957",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002358,asm03410023580011001,Page 11,"Pan American World Airways teacher, Vol. XIII, No. 3, February 1957",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002358,asm03410023580012001,Page 12,"Pan American World Airways teacher, Vol. XIII, No. 3, February 1957",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002358,asm03410023580013001,Page 13,"Pan American World Airways teacher, Vol. XIII, No. 3, February 1957",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002358,asm03410023580014001,Page 14,"Pan American World Airways teacher, Vol. XIII, No. 3, February 1957",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002358,asm03410023580015001,Page 15,"Pan American World Airways teacher, Vol. XIII, No. 3, February 1957",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002358,asm03410023580016001,Page 16,"Pan American World Airways teacher, Vol. XIII, No. 3, February 1957",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002359,,"Pan American World Airways teacher, Vol. XIII, No. 4, April 1957","Pan American World Airways teacher, Vol. XIII, No. 4, April 1957",,,"Pan American World Airways, Inc.",,,Published as a service to teachers.,"Pan American World Airways, Inc. -- Periodicals; Aeronautics, Commercial -- United States -- Periodicals; Aeronautics, Commercial -- Latin America -- Periodicals; Aeronautics -- Study and teaching -- Periodicals; Latin America -- Description and travel -- Periodicals",Periodicals,New York : Pan American World Airways,1957-04,,1950-1959,,HE9803.P36 C55,eng,Classroom clipper,"Classroom clipper (New York, N.Y. : 1959)",University of Miami. Libraries. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Periodicals,"Box No. 5 of 49; Box Title: Classroom Clipper, Pan American World Airways Teacher, 1944-1968; Folder No. 13; Folder Title: Pan American World Airways Teacher, Vol. 13, 1956-1957","This material is in the public domain in the United States. The Pan Am brand remains under trademark. For additional information, please visit: http://merrick.library.miami.edu/digitalprojects/copyright.html",http://rightsstatements.org/vocab/NoC-US/1.0/
asm0341002359,asm03410023590001001,Page 1,"Pan American World Airways teacher, Vol. XIII, No. 4, April 1957",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002359,asm03410023590002001,Page 2,"Pan American World Airways teacher, Vol. XIII, No. 4, April 1957",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002359,asm03410023590003001,Page 3,"Pan American World Airways teacher, Vol. XIII, No. 4, April 1957",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002359,asm03410023590004001,Page 4,"Pan American World Airways teacher, Vol. XIII, No. 4, April 1957",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002359,asm03410023590005001,Page 5,"Pan American World Airways teacher, Vol. XIII, No. 4, April 1957",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002359,asm03410023590006001,Page 6,"Pan American World Airways teacher, Vol. XIII, No. 4, April 1957",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002359,asm03410023590007001,Page 7,"Pan American World Airways teacher, Vol. XIII, No. 4, April 1957",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002359,asm03410023590008001,Page 8,"Pan American World Airways teacher, Vol. XIII, No. 4, April 1957",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002359,asm03410023590009001,Page 9,"Pan American World Airways teacher, Vol. XIII, No. 4, April 1957",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002359,asm03410023590010001,Page 10,"Pan American World Airways teacher, Vol. XIII, No. 4, April 1957",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002359,asm03410023590011001,Page 11,"Pan American World Airways teacher, Vol. XIII, No. 4, April 1957",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002359,asm03410023590012001,Page 12,"Pan American World Airways teacher, Vol. XIII, No. 4, April 1957",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002359,asm03410023590013001,Page 13,"Pan American World Airways teacher, Vol. XIII, No. 4, April 1957",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002359,asm03410023590014001,Page 14,"Pan American World Airways teacher, Vol. XIII, No. 4, April 1957",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002359,asm03410023590015001,Page 15,"Pan American World Airways teacher, Vol. XIII, No. 4, April 1957",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002359,asm03410023590016001,Page 16,"Pan American World Airways teacher, Vol. XIII, No. 4, April 1957",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002360,,"Pan American World Airways teacher, Vol. XIII, No. 5, June 1957","Pan American World Airways teacher, Vol. XIII, No. 5, June 1957",,,"Pan American World Airways, Inc.",,,Published as a service to teachers.,"Pan American World Airways, Inc. -- Periodicals; Aeronautics, Commercial -- United States -- Periodicals; Aeronautics, Commercial -- Latin America -- Periodicals; Aeronautics -- Study and teaching -- Periodicals; Latin America -- Description and travel -- Periodicals",Periodicals,New York : Pan American World Airways,1957-06,,1950-1959,,HE9803.P36 C55,eng,Classroom clipper,"Classroom clipper (New York, N.Y. : 1959)",University of Miami. Libraries. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Periodicals,"Box No. 5 of 49; Box Title: Classroom Clipper, Pan American World Airways Teacher, 1944-1968; Folder No. 13; Folder Title: Pan American World Airways Teacher, Vol. 13, 1956-1957","This material is in the public domain in the United States. The Pan Am brand remains under trademark. For additional information, please visit: http://merrick.library.miami.edu/digitalprojects/copyright.html",http://rightsstatements.org/vocab/NoC-US/1.0/
asm0341002360,asm03410023600001001,Page 1,"Pan American World Airways teacher, Vol. XIII, No. 5, June 1957",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002360,asm03410023600002001,Page 2,"Pan American World Airways teacher, Vol. XIII, No. 5, June 1957",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002360,asm03410023600003001,Page 3,"Pan American World Airways teacher, Vol. XIII, No. 5, June 1957",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002360,asm03410023600004001,Page 4,"Pan American World Airways teacher, Vol. XIII, No. 5, June 1957",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002360,asm03410023600005001,Page 5,"Pan American World Airways teacher, Vol. XIII, No. 5, June 1957",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002360,asm03410023600006001,Page 6,"Pan American World Airways teacher, Vol. XIII, No. 5, June 1957",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002360,asm03410023600007001,Page 7,"Pan American World Airways teacher, Vol. XIII, No. 5, June 1957",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002360,asm03410023600008001,Page 8,"Pan American World Airways teacher, Vol. XIII, No. 5, June 1957",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002360,asm03410023600009001,Page 9,"Pan American World Airways teacher, Vol. XIII, No. 5, June 1957",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002360,asm03410023600010001,Page 10,"Pan American World Airways teacher, Vol. XIII, No. 5, June 1957",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002360,asm03410023600011001,Page 11,"Pan American World Airways teacher, Vol. XIII, No. 5, June 1957",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002360,asm03410023600012001,Page 12,"Pan American World Airways teacher, Vol. XIII, No. 5, June 1957",,,,,,,,,,,,,,,,,,,,,,,,
